offset	rva	va	text
0x006029DC	0x6037dc	0x106037dc	60% - Accent5
0x006029F8	0x6037f8	0x106037f8	Accent5
0x00602A08	0x603808	0x10603808	20% - Accent6
0x00602A24	0x603824	0x10603824	40% - Accent6
0x00602A40	0x603840	0x10603840	60% - Accent6
0x00602A5C	0x60385c	0x1060385c	Accent6
0x00602A6C	0x60386c	0x1060386c	Percent
0x00602A7C	0x60387c	0x1060387c	Comma
0x00602A88	0x603888	0x10603888	Comma [0]
0x00602A9C	0x60389c	0x1060389c	Currency
0x00602AB0	0x6038b0	0x106038b0	Currency [0]
0x00602AEC	0x6038ec	0x106038ec	/xl/media/image
0x00602B0C	0x60390c	0x1060390c	R1C1
0x00602B18	0x603918	0x10603918	autoNoTable
0x00602B30	0x603930	0x10603930	manual
0x00602B40	0x603940	0x10603940	auto
0x00602B4C	0x60394c	0x1060394c	/xl/styles.xml
0x00602B6C	0x60396c	0x1060396c	styles.xml
0x00602B84	0x603984	0x10603984	.rels
0x00602B90	0x603990	0x10603990	/_rels/
0x00602C00	0x603a00	0x10603a00	http://schemas.openxmlformats.org/officeDocument/2006/relationships/comments
0x00602CA4	0x603aa4	0x10603aa4	/xl/calcChain.xml
0x00602CC8	0x603ac8	0x10603ac8	calcChain.xml
0x00602CE4	0x603ae4	0x10603ae4	/xl/sharedStrings.xml
0x00602D10	0x603b10	0x10603b10	sharedStrings.xml
0x00602D38	0x603b38	0x10603b38	http://schemas.openxmlformats.org/officeDocument/2006/relationships/drawing
0x00602DD0	0x603bd0	0x10603bd0	/xl/drawings/drawing
0x00602E00	0x603c00	0x10603c00	http://schemas.openxmlformats.org/officeDocument/2006/relationships/chartUserShapes
0x00602EA8	0x603ca8	0x10603ca8	application/vnd.openxmlformats-officedocument.drawingml.chartshapes+xml
0x00603434	0x604234	0x10604234	General
0x00603448	0x604248	0x10604248	0.00
0x00603454	0x604254	0x10604254	#,##0
0x00603460	0x604260	0x10604260	#,##0.00
0x00603474	0x604274	0x10604274	# ##0 $;-# ##0 $
0x00603498	0x604298	0x10604298	# ##0 $;[Red]-# ##0 $
0x006034C4	0x6042c4	0x106042c4	# ##0,00 $;-# ##0,00 $
0x006034F4	0x6042f4	0x106042f4	# ##0,00 $;[Red]-# ##0,00 $
0x00603534	0x604334	0x10604334	0.00%
0x00603540	0x604340	0x10604340	0.00E+00
0x00603554	0x604354	0x10604354	# ?/?
0x00603560	0x604360	0x10604360	# ??/??
0x00603570	0x604370	0x10604370	mm-dd-yy
0x00603584	0x604384	0x10604384	d-mmm-yy
0x00603598	0x604398	0x10604398	d-mmm
0x006035A4	0x6043a4	0x106043a4	mmm-yy
0x006035B4	0x6043b4	0x106043b4	h:mm AM/PM
0x006035CC	0x6043cc	0x106043cc	h:mm:ss AM/PM
0x006035E8	0x6043e8	0x106043e8	h:mm
0x006035F4	0x6043f4	0x106043f4	h:mm:ss
0x00603604	0x604404	0x10604404	m/d/yy h:mm
0x0060361C	0x60441c	0x1060441c	#,##0 ;(#,##0)
0x0060363C	0x60443c	0x1060443c	#,##0 ;[Red](#,##0)
0x00603664	0x604464	0x10604464	#,##0.00;(#,##0.00)
0x0060368C	0x60448c	0x1060448c	#,##0.00;[Red](#,##0.00)
0x006036C0	0x6044c0	0x106044c0	_-* # ##0_-;-* # ##0_-;_-* " - "_-;_-@_-
0x00603718	0x604518	0x10604518	_-* # ##0 $_-;-* # ##0 $_-;_-* " - " $_-;_-@_-
0x00603778	0x604578	0x10604578	_-* # ##0,00_-;-* # ##0,00_-;_-* " - "??_-;_-@_-
0x006037E0	0x6045e0	0x106045e0	_-* # ##0,00 $_-;-* # ##0,00 $_-;_-* " - "?? $_-;_-@_-
0x00603850	0x604650	0x10604650	mm:ss
0x0060385C	0x60465c	0x1060465c	[h]:mm:ss
0x00603870	0x604670	0x10604670	mmss.0
0x00603880	0x604680	0x10604680	##0.0E+0
0x00603898	0x604698	0x10604698	solid
0x006038A4	0x6046a4	0x106046a4	mediumGray
0x006038BC	0x6046bc	0x106046bc	darkGray
0x006038D0	0x6046d0	0x106046d0	lightGray
0x006038E4	0x6046e4	0x106046e4	darkHorizontal
0x00603904	0x604704	0x10604704	darkVertical
0x00603920	0x604720	0x10604720	darkDown
0x00603934	0x604734	0x10604734	darkUp
0x00603944	0x604744	0x10604744	darkGrid
0x00603958	0x604758	0x10604758	darkTrellis
0x00603970	0x604770	0x10604770	lightHorizontal
0x00603990	0x604790	0x10604790	lightVertical
0x006039AC	0x6047ac	0x106047ac	lightDown
0x006039C0	0x6047c0	0x106047c0	lightUp
0x006039D0	0x6047d0	0x106047d0	lightGrid
0x006039E4	0x6047e4	0x106047e4	lightTrellis
0x00603A00	0x604800	0x10604800	gray0625
0x00603B74	0x604974	0x10604974	beginsWith
0x00603B8C	0x60498c	0x1060498c	"))="
0x00603B98	0x604998	0x10604998	,LEN("
0x00603BA8	0x6049a8	0x106049a8	LEFT(
0x00603BB4	0x6049b4	0x106049b4	containsBlanks
0x00603BD4	0x6049d4	0x106049d4	))=0
0x00603BE0	0x6049e0	0x106049e0	LEN(TRIM(
0x00603BF4	0x6049f4	0x106049f4	containsErrors
0x00603C14	0x604a14	0x10604a14	ISERROR(
0x00603C28	0x604a28	0x10604a28	containsText
0x00603C54	0x604a54	0x10604a54	NOT(ISERROR(SEARCH("
0x00603C80	0x604a80	0x10604a80	duplicateValues
0x00603CA0	0x604aa0	0x10604aa0	endsWith
0x00603CB4	0x604ab4	0x10604ab4	RIGHT(
0x00603CC4	0x604ac4	0x10604ac4	expression
0x00603CDC	0x604adc	0x10604adc	notContainsBlanks
0x00603D00	0x604b00	0x10604b00	))>0
0x00603D0C	0x604b0c	0x10604b0c	notContainsErrors
0x00603D38	0x604b38	0x10604b38	NOT(ISERROR(
0x00603D54	0x604b54	0x10604b54	notContainsText
0x00603D74	0x604b74	0x10604b74	notContains
0x00603D8C	0x604b8c	0x10604b8c	ISERROR(SEARCH("
0x00603DB0	0x604bb0	0x10604bb0	uniqueValues
0x00603DCC	0x604bcc	0x10604bcc	top10
0x00603DD8	0x604bd8	0x10604bd8	cellIs
0x00603DE8	0x604be8	0x10604be8	lessThan
0x00603DFC	0x604bfc	0x10604bfc	lessThanOrEqual
0x00603E1C	0x604c1c	0x10604c1c	equal
0x00603E28	0x604c28	0x10604c28	notEqual
0x00603E3C	0x604c3c	0x10604c3c	greaterThanOrEqual
0x00603E64	0x604c64	0x10604c64	greaterThan
0x00603E7C	0x604c7c	0x10604c7c	between
0x00603E8C	0x604c8c	0x10604c8c	notBetween
0x00603EA4	0x604ca4	0x10604ca4	aboveAverage
0x00603EC0	0x604cc0	0x10604cc0	timePeriod
0x00603ED8	0x604cd8	0x10604cd8	last7Days
0x00603EEC	0x604cec	0x10604cec	lastMonth
0x00603F00	0x604d00	0x10604d00	lastWeek
0x00603F14	0x604d14	0x10604d14	nextMonth
0x00603F28	0x604d28	0x10604d28	nextWeek
0x00603F3C	0x604d3c	0x10604d3c	thisMonth
0x00603F50	0x604d50	0x10604d50	thisWeek
0x00603F64	0x604d64	0x10604d64	today
0x00603F70	0x604d70	0x10604d70	tomorrow
0x00603F84	0x604d84	0x10604d84	yesterday
0x00603F98	0x604d98	0x10604d98	colorScale
0x00603FC0	0x604dc0	0x10604dc0	formula
0x00603FD8	0x604dd8	0x10604dd8	percent
0x00603FE8	0x604de8	0x10604de8	percentile
0x006047F4	0x6055f4	0x106055f4	subscript
0x00604808	0x605608	0x10605608	superscript
0x00604820	0x605620	0x10605620	single
0x00604830	0x605630	0x10605630	singleAccounting
0x00604854	0x605654	0x10605654	doubleAccounting
0x00604C5A	0x605a5a	0x10605a5a	0center
0x00604C6C	0x605a6c	0x10605a6c	centerContinuous
0x00604C90	0x605a90	0x10605a90	distributed
0x00604CA8	0x605aa8	0x10605aa8	fill
0x00604CB4	0x605ab4	0x10605ab4	justify
0x00604CC4	0x605ac4	0x10605ac4	left
0x00604CD0	0x605ad0	0x10605ad0	right
0x00604CDC	0x605adc	0x10605adc	general
0x00604CF4	0x605af4	0x10605af4	bottom
0x00604D0C	0x605b0c	0x10605b0c	baseline
0x00604D20	0x605b20	0x10605b20	IMAGE(
0x00604D30	0x605b30	0x10605b30	_xlfn.IMAGE(
0x00604D4C	0x605b4c	0x10605b4c	ACOT(
0x00604D58	0x605b58	0x10605b58	_xlfn.ACOT(
0x00604D70	0x605b70	0x10605b70	ACOTH(
0x00604D80	0x605b80	0x10605b80	_xlfn.ACOTH(
0x00604D9C	0x605b9c	0x10605b9c	AGGREGATE(
0x00604DB4	0x605bb4	0x10605bb4	_xlfn.AGGREGATE(
0x00604DD8	0x605bd8	0x10605bd8	ARABIC(
0x00604DE8	0x605be8	0x10605be8	_xlfn.ARABIC(
0x00604E04	0x605c04	0x10605c04	BASE(
0x00604E10	0x605c10	0x10605c10	_xlfn.BASE(
0x00604E28	0x605c28	0x10605c28	BETA.DIST(
0x00604E40	0x605c40	0x10605c40	_xlfn.BETA.DIST(
0x00604E64	0x605c64	0x10605c64	BETA.INV(
0x00604E78	0x605c78	0x10605c78	_xlfn.BETA.INV(
0x00604E98	0x605c98	0x10605c98	BINOM.DIST(
0x00604EB0	0x605cb0	0x10605cb0	_xlfn.BINOM.DIST(
0x00604ED4	0x605cd4	0x10605cd4	BINOM.DIST.RANGE(
0x00604EF8	0x605cf8	0x10605cf8	_xlfn.BINOM.DIST.RANGE(
0x00604F28	0x605d28	0x10605d28	BINOM.INV(
0x00604F40	0x605d40	0x10605d40	_xlfn.BINOM.INV(
0x00604F64	0x605d64	0x10605d64	BITAND(
0x00604F74	0x605d74	0x10605d74	_xlfn.BITAND(
0x00604F90	0x605d90	0x10605d90	BITLSHIFT(
0x00604FA8	0x605da8	0x10605da8	_xlfn.BITLSHIFT(
0x00604FCC	0x605dcc	0x10605dcc	BITOR(
0x00604FDC	0x605ddc	0x10605ddc	_xlfn.BITOR(
0x00604FF8	0x605df8	0x10605df8	BITRSHIFT(
0x00605010	0x605e10	0x10605e10	_xlfn.BITRSHIFT(
0x00605034	0x605e34	0x10605e34	BITXOR(
0x00605044	0x605e44	0x10605e44	_xlfn.BITXOR(
0x00605060	0x605e60	0x10605e60	CEILING.MATH(
0x0060507C	0x605e7c	0x10605e7c	_xlfn.CEILING.MATH(
0x006050A4	0x605ea4	0x10605ea4	CEILING.PRECISE(
0x006050C8	0x605ec8	0x10605ec8	_xlfn.CEILING.PRECISE(
0x006050F8	0x605ef8	0x10605ef8	CHISQ.DIST(
0x00605110	0x605f10	0x10605f10	_xlfn.CHISQ.DIST(
0x00605134	0x605f34	0x10605f34	CHISQ.DIST.RT(
0x00605154	0x605f54	0x10605f54	_xlfn.CHISQ.DIST.RT(
0x00605180	0x605f80	0x10605f80	CHISQ.INV(
0x00605198	0x605f98	0x10605f98	_xlfn.CHISQ.INV(
0x006051BC	0x605fbc	0x10605fbc	CHISQ.INV.RT(
0x006051D8	0x605fd8	0x10605fd8	_xlfn.CHISQ.INV.RT(
0x00605200	0x606000	0x10606000	CHISQ.TEST(
0x00605218	0x606018	0x10606018	_xlfn.CHISQ.TEST(
0x0060523C	0x60603c	0x1060603c	COMBINA(
0x00605250	0x606050	0x10606050	_xlfn.COMBINA(
0x00605270	0x606070	0x10606070	CONCAT(
0x00605280	0x606080	0x10606080	_xlfn.CONCAT(
0x0060529C	0x60609c	0x1060609c	CONFIDENCE.NORM(
0x006052C0	0x6060c0	0x106060c0	_xlfn.CONFIDENCE.NORM(
0x006052F0	0x6060f0	0x106060f0	CONFIDENCE.T(
0x0060530C	0x60610c	0x1060610c	_xlfn.CONFIDENCE.T(
0x00605334	0x606134	0x10606134	COT(
0x00605340	0x606140	0x10606140	_xlfn.COT(
0x00605358	0x606158	0x10606158	COTH(
0x00605364	0x606164	0x10606164	_xlfn.COTH(
0x0060537C	0x60617c	0x1060617c	COVARIANCE.P(
0x00605398	0x606198	0x10606198	_xlfn.COVARIANCE.P(
0x006053C0	0x6061c0	0x106061c0	COVARIANCE.S(
0x006053DC	0x6061dc	0x106061dc	_xlfn.COVARIANCE.S(
0x00605404	0x606204	0x10606204	CSC(
0x00605410	0x606210	0x10606210	_xlfn.CSC(
0x00605428	0x606228	0x10606228	CSCH(
0x00605434	0x606234	0x10606234	_xlfn.CSCH(
0x0060544C	0x60624c	0x1060624c	DAYS(
0x00605458	0x606258	0x10606258	_xlfn.DAYS(
0x00605470	0x606270	0x10606270	DECIMAL(
0x00605484	0x606284	0x10606284	_xlfn.DECIMAL(
0x006054A4	0x6062a4	0x106062a4	ERF.PRECISE(
0x006054C0	0x6062c0	0x106062c0	_xlfn.ERF.PRECISE(
0x006054E8	0x6062e8	0x106062e8	ERFC.PRECISE(
0x00605504	0x606304	0x10606304	_xlfn.ERFC.PRECISE(
0x0060552C	0x60632c	0x1060632c	EXPON.DIST(
0x00605544	0x606344	0x10606344	_xlfn.EXPON.DIST(
0x00605568	0x606368	0x10606368	F.DIST(
0x00605578	0x606378	0x10606378	_xlfn.F.DIST(
0x00605594	0x606394	0x10606394	F.DIST.RT(
0x006055AC	0x6063ac	0x106063ac	_xlfn.F.DIST.RT(
0x006055D0	0x6063d0	0x106063d0	F.INV(
0x006055E0	0x6063e0	0x106063e0	_xlfn.F.INV(
0x006055FC	0x6063fc	0x106063fc	F.INV.RT(
0x00605610	0x606410	0x10606410	_xlfn.F.INV.RT(
0x00605630	0x606430	0x10606430	F.TEST(
0x00605640	0x606440	0x10606440	_xlfn.F.TEST(
0x0060565C	0x60645c	0x1060645c	FILTERXML(
0x00605674	0x606474	0x10606474	_xlfn.FILTERXML(
0x00605698	0x606498	0x10606498	FLOOR.MATH(
0x006056B0	0x6064b0	0x106064b0	_xlfn.FLOOR.MATH(
0x006056D4	0x6064d4	0x106064d4	FLOOR.PRECISE(
0x006056F4	0x6064f4	0x106064f4	_xlfn.FLOOR.PRECISE(
0x00605720	0x606520	0x10606520	FORECAST.ETS(
0x0060573C	0x60653c	0x1060653c	_xlfn.FORECAST.ETS(
0x00605764	0x606564	0x10606564	FORECAST.ETS.CONFINT(
0x00605790	0x606590	0x10606590	_xlfn.FORECAST.ETS.CONFINT(
0x006057C8	0x6065c8	0x106065c8	FORECAST.ETS.SEASONALITY(
0x00605800	0x606600	0x10606600	_xlfn.FORECAST.ETS.SEASONALITY(
0x00605840	0x606640	0x10606640	FORECAST.ETS.STAT(
0x00605868	0x606668	0x10606668	_xlfn.FORECAST.ETS.STAT(
0x0060589C	0x60669c	0x1060669c	FORECAST.LINEAR(
0x006058C0	0x6066c0	0x106066c0	_xlfn.FORECAST.LINEAR(
0x006058F0	0x6066f0	0x106066f0	FORMULATEXT(
0x0060590C	0x60670c	0x1060670c	_xlfn.FORMULATEXT(
0x00605934	0x606734	0x10606734	GAMMA(
0x00605944	0x606744	0x10606744	_xlfn.GAMMA(
0x00605960	0x606760	0x10606760	GAMMA.DIST(
0x00605978	0x606778	0x10606778	_xlfn.GAMMA.DIST(
0x0060599C	0x60679c	0x1060679c	GAMMA.INV(
0x006059B4	0x6067b4	0x106067b4	_xlfn.GAMMA.INV(
0x006059D8	0x6067d8	0x106067d8	GAMMALN.PRECISE(
0x006059FC	0x6067fc	0x106067fc	_xlfn.GAMMALN.PRECISE(
0x00605A2C	0x60682c	0x1060682c	GAUSS(
0x00605A3C	0x60683c	0x1060683c	_xlfn.GAUSS(
0x00605A58	0x606858	0x10606858	HYPGEOM.DIST(
0x00605A74	0x606874	0x10606874	_xlfn.HYPGEOM.DIST(
0x00605A9C	0x60689c	0x1060689c	IFNA(
0x00605AA8	0x6068a8	0x106068a8	_xlfn.IFNA(
0x00605AC0	0x6068c0	0x106068c0	IFS(
0x00605ACC	0x6068cc	0x106068cc	_xlfn.IFS(
0x00605AE4	0x6068e4	0x106068e4	IMCOSH(
0x00605AF4	0x6068f4	0x106068f4	_xlfn.IMCOSH(
0x00605B10	0x606910	0x10606910	IMCOT(
0x00605B20	0x606920	0x10606920	_xlfn.IMCOT(
0x00605B3C	0x60693c	0x1060693c	IMCSC(
0x00605B4C	0x60694c	0x1060694c	_xlfn.IMCSC(
0x00605B68	0x606968	0x10606968	IMCSCH(
0x00605B78	0x606978	0x10606978	_xlfn.IMCSCH(
0x00605B94	0x606994	0x10606994	IMSEC(
0x00605BA4	0x6069a4	0x106069a4	_xlfn.IMSEC(
0x00605BC0	0x6069c0	0x106069c0	IMSECH(
0x00605BD0	0x6069d0	0x106069d0	_xlfn.IMSECH(
0x00605BEC	0x6069ec	0x106069ec	IMSINH(
0x00605BFC	0x6069fc	0x106069fc	_xlfn.IMSINH(
0x00605C18	0x606a18	0x10606a18	IMTAN(
0x00605C28	0x606a28	0x10606a28	_xlfn.IMTAN(
0x00605C44	0x606a44	0x10606a44	ISFORMULA(
0x00605C5C	0x606a5c	0x10606a5c	_xlfn.ISFORMULA(
0x00605C80	0x606a80	0x10606a80	ISOWEEKNUM(
0x00605C98	0x606a98	0x10606a98	_xlfn.ISOWEEKNUM(
0x00605CBC	0x606abc	0x10606abc	LOGNORM.DIST(
0x00605CD8	0x606ad8	0x10606ad8	_xlfn.LOGNORM.DIST(
0x00605D00	0x606b00	0x10606b00	LOGNORM.INV(
0x00605D1C	0x606b1c	0x10606b1c	_xlfn.LOGNORM.INV(
0x00605D44	0x606b44	0x10606b44	MAXIFS(
0x00605D54	0x606b54	0x10606b54	_xlfn.MAXIFS(
0x00605D70	0x606b70	0x10606b70	MINIFS(
0x00605D80	0x606b80	0x10606b80	_xlfn.MINIFS(
0x00605D9C	0x606b9c	0x10606b9c	MODE.MULT(
0x00605DB4	0x606bb4	0x10606bb4	_xlfn.MODE.MULT(
0x00605DD8	0x606bd8	0x10606bd8	MODE.SNGL(
0x00605DF0	0x606bf0	0x10606bf0	_xlfn.MODE.SNGL(
0x00605E14	0x606c14	0x10606c14	MUNIT(
0x00605E24	0x606c24	0x10606c24	_xlfn.MUNIT(
0x00605E40	0x606c40	0x10606c40	NEGBINOM.DIST(
0x00605E60	0x606c60	0x10606c60	_xlfn.NEGBINOM.DIST(
0x00605E8C	0x606c8c	0x10606c8c	NORM.DIST(
0x00605EA4	0x606ca4	0x10606ca4	_xlfn.NORM.DIST(
0x00605EC8	0x606cc8	0x10606cc8	NORM.INV(
0x00605EDC	0x606cdc	0x10606cdc	_xlfn.NORM.INV(
0x00605EFC	0x606cfc	0x10606cfc	NORM.S.DIST(
0x00605F18	0x606d18	0x10606d18	_xlfn.NORM.S.DIST(
0x00605F40	0x606d40	0x10606d40	NORM.S.INV(
0x00605F58	0x606d58	0x10606d58	_xlfn.NORM.S.INV(
0x00605F7C	0x606d7c	0x10606d7c	NUMBERVALUE(
0x00605F98	0x606d98	0x10606d98	_xlfn.NUMBERVALUE(
0x00605FC0	0x606dc0	0x10606dc0	PDURATION(
0x00605FD8	0x606dd8	0x10606dd8	_xlfn.PDURATION(
0x00605FFC	0x606dfc	0x10606dfc	PERCENTILE.EXC(
0x0060601C	0x606e1c	0x10606e1c	_xlfn.PERCENTILE.EXC(
0x00606048	0x606e48	0x10606e48	PERCENTILE.INC(
0x00606068	0x606e68	0x10606e68	_xlfn.PERCENTILE.INC(
0x00606094	0x606e94	0x10606e94	PERCENTRANK.EXC(
0x006060B8	0x606eb8	0x10606eb8	_xlfn.PERCENTRANK.EXC(
0x006060E8	0x606ee8	0x10606ee8	PERCENTRANK.INC(
0x0060610C	0x606f0c	0x10606f0c	_xlfn.PERCENTRANK.INC(
0x0060613C	0x606f3c	0x10606f3c	PERMUTATIONA(
0x00606158	0x606f58	0x10606f58	_xlfn.PERMUTATIONA(
0x00606180	0x606f80	0x10606f80	PHI(
0x0060618C	0x606f8c	0x10606f8c	_xlfn.PHI(
0x006061A4	0x606fa4	0x10606fa4	POISSON.DIST(
0x006061C0	0x606fc0	0x10606fc0	_xlfn.POISSON.DIST(
0x006061E8	0x606fe8	0x10606fe8	QUARTILE.EXC(
0x00606204	0x607004	0x10607004	_xlfn.QUARTILE.EXC(
0x0060622C	0x60702c	0x1060702c	QUARTILE.INC(
0x00606248	0x607048	0x10607048	_xlfn.QUARTILE.INC(
0x00606270	0x607070	0x10607070	QUERYSTRING(
0x0060628C	0x60708c	0x1060708c	_xlfn.QUERYSTRING(
0x006062B4	0x6070b4	0x106070b4	RANK.AVG(
0x006062C8	0x6070c8	0x106070c8	_xlfn.RANK.AVG(
0x006062E8	0x6070e8	0x106070e8	RANK.EQ(
0x006062FC	0x6070fc	0x106070fc	_xlfn.RANK.EQ(
0x0060631C	0x60711c	0x1060711c	RRI(
0x00606328	0x607128	0x10607128	_xlfn.RRI(
0x00606340	0x607140	0x10607140	SEC(
0x0060634C	0x60714c	0x1060714c	_xlfn.SEC(
0x00606364	0x607164	0x10607164	SECH(
0x00606370	0x607170	0x10607170	_xlfn.SECH(
0x00606388	0x607188	0x10607188	SHEET(
0x00606398	0x607198	0x10607198	_xlfn.SHEET(
0x006063B4	0x6071b4	0x106071b4	SHEETS(
0x006063C4	0x6071c4	0x106071c4	_xlfn.SHEETS(
0x006063E0	0x6071e0	0x106071e0	SKEW.P(
0x006063F0	0x6071f0	0x106071f0	_xlfn.SKEW.P(
0x0060640C	0x60720c	0x1060720c	STDEV.P(
0x00606420	0x607220	0x10607220	_xlfn.STDEV.P(
0x00606440	0x607240	0x10607240	STDEV.S(
0x00606454	0x607254	0x10607254	_xlfn.STDEV.S(
0x00606474	0x607274	0x10607274	SWITCH(
0x00606484	0x607284	0x10607284	_xlfn.SWITCH(
0x006064A0	0x6072a0	0x106072a0	T.DIST(
0x006064B0	0x6072b0	0x106072b0	_xlfn.T.DIST(
0x006064CC	0x6072cc	0x106072cc	T.DIST.2T(
0x006064E4	0x6072e4	0x106072e4	_xlfn.T.DIST.2T(
0x00606508	0x607308	0x10607308	T.DIST.RT(
0x00606520	0x607320	0x10607320	_xlfn.T.DIST.RT(
0x00606544	0x607344	0x10607344	T.INV(
0x00606554	0x607354	0x10607354	_xlfn.T.INV(
0x00606570	0x607370	0x10607370	T.INV.2T(
0x00606584	0x607384	0x10607384	_xlfn.T.INV.2T(
0x006065A4	0x6073a4	0x106073a4	T.TEST(
0x006065B4	0x6073b4	0x106073b4	_xlfn.T.TEST(
0x006065D0	0x6073d0	0x106073d0	TEXTJOIN(
0x006065E4	0x6073e4	0x106073e4	_xlfn.TEXTJOIN(
0x00606604	0x607404	0x10607404	UNICHAR(
0x00606618	0x607418	0x10607418	_xlfn.UNICHAR(
0x00606638	0x607438	0x10607438	UNICODE(
0x0060664C	0x60744c	0x1060744c	_xlfn.UNICODE(
0x0060666C	0x60746c	0x1060746c	VAR.P(
0x0060667C	0x60747c	0x1060747c	_xlfn.VAR.P(
0x00606698	0x607498	0x10607498	VAR.S(
0x006066A8	0x6074a8	0x106074a8	_xlfn.VAR.S(
0x006066C4	0x6074c4	0x106074c4	WEBSERVICE(
0x006066DC	0x6074dc	0x106074dc	_xlfn.WEBSERVICE(
0x00606700	0x607500	0x10607500	WEIBULL.DIST(
0x0060671C	0x60751c	0x1060751c	_xlfn.WEIBULL.DIST(
0x00606744	0x607544	0x10607544	XOR(
0x00606750	0x607550	0x10607550	_xlfn.XOR(
0x00606768	0x607568	0x10607568	Z.TEST(
0x00606778	0x607578	0x10607578	_xlfn.Z.TEST(
0x006073C0	0x6081c0	0x106081c0	inlineStr
0x00607498	0x608298	0x10608298	shared
0x006074A8	0x6082a8	0x106082a8	_xlfn.
0x006075D8	0x6083d8	0x106083d8	http://schemas.openxmlformats.org/officeDocument/2006/relationships/image
0x0060766C	0x60846c	0x1060846c	file:///
0x006076B0	0x6084b0	0x106084b0	bottomLeft
0x006076C8	0x6084c8	0x106084c8	frozen
0x006076D8	0x6084d8	0x106084d8	landscape
0x006076EC	0x6084ec	0x106084ec	portrait
0x0060772C	0x60852c	0x1060852c	_xlnm.Print_Area
0x00607750	0x608550	0x10608550	_xlnm.Print_Titles
0x006077F8	0x6085f8	0x106085f8	_xlnm._FilterDatabase
0x00607850	0x608650	0x10608650	hidden
0x00607860	0x608660	0x10608660	veryHidden
0x00607890	0x608690	0x10608690	whole
0x0060789C	0x60869c	0x1060869c	decimal
0x006078AC	0x6086ac	0x106086ac	list
0x006078B8	0x6086b8	0x106086b8	date
0x006078C4	0x6086c4	0x106086c4	time
0x006078D0	0x6086d0	0x106086d0	textLength
0x006078E8	0x6086e8	0x106086e8	custom
0x006078F8	0x6086f8	0x106086f8	stop
0x00607904	0x608704	0x10608704	warning
0x00607914	0x608714	0x10608714	information
0x006079E0	0x6087e0	0x106087e0	array
0x00657798	0x658598	0x10658598	kernel32.dll
0x00657D18	0x658b18	0x10658b18	:Sun:Sunday:Mon:Monday:Tue:Tuesday:Wed:Wednesday:Thu:Thursday:Fri:Friday:Sat:Saturday
0x00657DC8	0x658bc8	0x10658bc8	:Jan:January:Feb:February:Mar:March:Apr:April:May:May:Jun:June:Jul:July:Aug:August:Sep:September:Oct:October:Nov:November:Dec:December
0x006583E4	0x6591e4	0x106591e4	:AM:am:PM:pm
0x006593C8	0x65a1c8	0x1065a1c8	zh-CHS
0x006595C8	0x65a3c8	0x1065a3c8	ar-SA
0x006595D4	0x65a3d4	0x1065a3d4	bg-BG
0x006595E0	0x65a3e0	0x1065a3e0	ca-ES
0x006595EC	0x65a3ec	0x1065a3ec	zh-TW
0x006595F8	0x65a3f8	0x1065a3f8	cs-CZ
0x00659604	0x65a404	0x1065a404	da-DK
0x00659610	0x65a410	0x1065a410	de-DE
0x0065961C	0x65a41c	0x1065a41c	el-GR
0x00659628	0x65a428	0x1065a428	en-US
0x00659634	0x65a434	0x1065a434	fi-FI
0x00659640	0x65a440	0x1065a440	fr-FR
0x0065964C	0x65a44c	0x1065a44c	he-IL
0x00659658	0x65a458	0x1065a458	hu-HU
0x00659664	0x65a464	0x1065a464	is-IS
0x00659670	0x65a470	0x1065a470	it-IT
0x0065967C	0x65a47c	0x1065a47c	ja-JP
0x00659688	0x65a488	0x1065a488	ko-KR
0x00659694	0x65a494	0x1065a494	nl-NL
0x006596A0	0x65a4a0	0x1065a4a0	nb-NO
0x006596AC	0x65a4ac	0x1065a4ac	pl-PL
0x006596B8	0x65a4b8	0x1065a4b8	pt-BR
0x006596C4	0x65a4c4	0x1065a4c4	ro-RO
0x006596D0	0x65a4d0	0x1065a4d0	ru-RU
0x006596DC	0x65a4dc	0x1065a4dc	hr-HR
0x006596E8	0x65a4e8	0x1065a4e8	sk-SK
0x006596F4	0x65a4f4	0x1065a4f4	sq-AL
0x00659700	0x65a500	0x1065a500	sv-SE
0x0065970C	0x65a50c	0x1065a50c	th-TH
0x00659718	0x65a518	0x1065a518	tr-TR
0x00659724	0x65a524	0x1065a524	ur-PK
0x00659730	0x65a530	0x1065a530	id-ID
0x0065973C	0x65a53c	0x1065a53c	uk-UA
0x00659748	0x65a548	0x1065a548	be-BY
0x00659754	0x65a554	0x1065a554	sl-SI
0x00659760	0x65a560	0x1065a560	et-EE
0x0065976C	0x65a56c	0x1065a56c	lv-LV
0x00659778	0x65a578	0x1065a578	lt-LT
0x00659784	0x65a584	0x1065a584	fa-IR
0x00659790	0x65a590	0x1065a590	vi-VN
0x0065979C	0x65a59c	0x1065a59c	hy-AM
0x006597A8	0x65a5a8	0x1065a5a8	az-AZ-Latn
0x006597C0	0x65a5c0	0x1065a5c0	eu-ES
0x006597CC	0x65a5cc	0x1065a5cc	mk-MK
0x006597D8	0x65a5d8	0x1065a5d8	tn-ZA
0x006597E4	0x65a5e4	0x1065a5e4	xh-ZA
0x006597F0	0x65a5f0	0x1065a5f0	zu-ZA
0x006597FC	0x65a5fc	0x1065a5fc	af-ZA
0x00659808	0x65a608	0x1065a608	ka-GE
